15,https://leetcode.com/problems/3sum/discuss/725581/python-2-pointers-on2-solution-explained
24,https://leetcode.com/problems/largest-rectangle-in-histogram/discuss/995249/Python-increasing-stack-explained
35,https://leetcode.com/problems/search-insert-position/discuss/679918/Python-2-Solutions%3A-Oneliner-and-Classical-BS-explained
39,https://leetcode.com/problems/combination-sum/discuss/875097/Python-bactracking-solution-explained
41,https://leetcode.com/problems/first-missing-positive/discuss/871665/Python-O(n)-solution-without-additional-memory-explained
47,https://leetcode.com/problems/permutations-ii/discuss/932924/Python-simple-dfsbacktracking-explained
50,https://leetcode.com/problems/powx-n/discuss/738830/python-recursive-olog-n-solution-explained
56,https://leetcode.com/problems/merge-intervals/discuss/939998/python-sort-and-traverse-explained
57,https://leetcode.com/problems/insert-interval/discuss/844494/Python-O(n)-solution-explained
58,https://leetcode.com/problems/length-of-last-word/discuss/847535/Python-solution-without-split-explained
59,https://leetcode.com/problems/spiral-matrix-ii/discuss/963128/Python-rotate-when-need-explained
60,https://leetcode.com/problems/permutation-sequence/discuss/696390/Python-Math-solution-O(n2)-expained
61,https://leetcode.com/problems/rotate-list/discuss/883252/Python-O(n)-solution-explained
62,https://leetcode.com/problems/unique-paths/discuss/711190/Python-2-solutions%3A-dp-and-oneliner-math-explained
66,https://leetcode.com/problems/plus-one/discuss/722211/python-find-maximum-9-in-the-end-explained
67,https://leetcode.com/problems/add-binary/discuss/743698/python-8-lines-neat-solution-explained
70,https://leetcode.com/problems/climbing-stairs/discuss/764847/python-2-solution-dp-fibonacci-math-explained
72,https://leetcode.com/problems/edit-distance/discuss/662395/python-classical-dp-omn-explained
74,https://leetcode.com/problems/search-a-2d-matrix/discuss/896821/Python-Simple-binary-search-explained
75,https://leetcode.com/problems/sort-colors/discuss/681526/Python-O(n)-3-pointers-in-place-approach-explained
78,https://leetcode.com/problems/subsets/discuss/729842/python-3-solutions-backtracking-2-oneliners-explained
79,https://leetcode.com/problems/word-search/discuss/747144/python-dfs-backtracking-solution-explained
80,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/discuss/967951/Python-Two-pointers-approach-explained
81,https://leetcode.com/problems/search-in-rotated-sorted-array-ii/discuss/942575/Python-Binary-search-%2B-dfs-explained-with-diagram
91,https://leetcode.com/problems/decode-ways/discuss/987013/Python-O(n)-timeO(1)-space-dp-explained
96,https://leetcode.com/problems/unique-binary-search-trees/discuss/703049/Python-Math-oneliner-O(n)-using-Catalan-number-explained
98,https://leetcode.com/problems/validate-binary-search-tree/discuss/974185/Python-simple-dfs-explained
99,https://leetcode.com/problems/recover-binary-search-tree/discuss/917430/Python-O(n)O(1)-Morris-traversal-explained
100,https://leetcode.com/problems/same-tree/discuss/733783/python-3-lines-recursion-explained
103,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/discuss/749036/python-clean-bfs-solution-explained
104,https://leetcode.com/problems/maximum-depth-of-binary-tree/discuss/955641/Python-2-lines-dfs-explained
106,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/discuss/758662/Python-O(n)-recursion-explained-with-diagram
107,https://leetcode.com/problems/binary-tree-level-order-traversal-ii/discuss/715874/python-classical-bfs-level-traversal-with-queue-explained
110,https://leetcode.com/problems/balanced-binary-tree/discuss/981648/Python-simple-dfs-explained
111,https://leetcode.com/problems/minimum-depth-of-binary-tree/discuss/905643/Python-Simple-dfs-explained
116,https://leetcode.com/problems/populating-next-right-pointers-in-each-node/discuss/934066/Python-O(n)-time-O(log-n)-space-recursion-explained
117,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii/discuss/961868/Python-O(n)-solution-explained
119,https://leetcode.com/problems/pascals-triangle-ii/discuss/787212/Python-Two-O(k)-memory-Oneliners-explained
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock/discuss/851941/Python-O(n)-dynamic-programming-solution-explained
123,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/discuss/794633/python-on-solution-with-optimization-explained
125,https://leetcode.com/problems/valid-palindrome/discuss/770465/python-two-pointers-on-time-o1-space-explained
129,https://leetcode.com/problems/sum-root-to-leaf-numbers/discuss/705994/Python-dfs-O(n)-with-explanations
130,https://leetcode.com/problems/surrounded-regions/discuss/691646/python-omn-3-colors-dfs-explained
131,https://leetcode.com/problems/palindrome-partitioning/discuss/971898/Python-dpdfs-solution-explained
133,https://leetcode.com/problems/clone-graph/discuss/902767/Python-dfs-recursive-solution-explained
134,https://leetcode.com/problems/gas-station/discuss/860396/Python-O(n)-greedy-solution-explained
137,https://leetcode.com/problems/single-number-ii/discuss/699889/python-bit-manipulation-o32n-but-easy-exaplained
139,https://leetcode.com/problems/word-break/discuss/870102/Pyhon-dfs-using-lru_cache-explained
140,https://leetcode.com/problems/word-break-ii/discuss/763221/python-dp-solution-explained
142,https://leetcode.com/problems/linked-list-cycle-ii/discuss/912276/Python-2-pointers-approach-explained
143,https://leetcode.com/problems/reorder-list/discuss/801883/python-3-steps-to-success-explained
147,https://leetcode.com/problems/insertion-sort-list/discuss/920371/Python-Insertion-Sort-explained
148,https://leetcode.com/problems/sort-list/discuss/892759/Python-O(n-log-n-log-n)-merge-sort-explained
151,https://leetcode.com/problems/reverse-words-in-a-string/discuss/737124/python-2-solutions-oneliner-inplace-for-list-of-chars-explained
152,https://leetcode.com/problems/maximum-product-subarray/discuss/841176/Python-dp-solution-explained
154,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii/discuss/754100/Python-dfs-%2B-binary-search-explained
165,https://leetcode.com/problems/compare-version-numbers/discuss/837727/Python-easy-split-solution-explained
171,https://leetcode.com/problems/excel-sheet-column-number/discuss/783383/python-oneliner-base-26-numeral-system-explained
173,https://leetcode.com/problems/binary-search-tree-iterator/discuss/965565/Python-Stack-solution-%2B-follow-up-explained
174,https://leetcode.com/problems/dungeon-game/discuss/698271/Python-Short-DP-9-lines-O(mn)-top-down-explained
179,https://leetcode.com/problems/largest-number/discuss/863489/Python-2-lines-solution-using-sort-explained
187,https://leetcode.com/problems/repeated-dna-sequences/discuss/898299/Python-2-lines-solution-explained
188,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/discuss/900151/Python-O(nk)-dynamic-programming-explained
189,https://leetcode.com/problems/rotate-array/discuss/895412/Python-O(n)-inplace-solution-explained
190,https://leetcode.com/problems/reverse-bits/discuss/732138/python-o32-simple-solution-explained
198,https://leetcode.com/problems/house-robber/discuss/846004/Python-4-lines-easy-dp-solution-explained
203,https://leetcode.com/problems/remove-linked-list-elements/discuss/745470/python-one-pass-on-time-o1-memory-explained
207,https://leetcode.com/problems/course-schedule/discuss/658297/Python-Topological-sort-with-recurcive-dfs-explained
210,https://leetcode.com/problems/course-schedule-ii/discuss/741784/python-topological-sort-with-recurcive-dfs-explained
211,https://leetcode.com/problems/add-and-search-word-data-structure-design/discuss/774530/Python-Trie-solution-with-dfs-explained
212,https://leetcode.com/problems/word-search-ii/discuss/712733/Python-Trie-solution-with-dfs-explained
213,https://leetcode.com/problems/house-robber-ii/discuss/893957/Python-Just-use-House-Robber-twice
216,https://leetcode.com/problems/combination-sum-iii/discuss/842764/Python-backtrack-solution-explained
218,https://leetcode.com/problems/the-skyline-problem/discuss/954585/Python-O(n-log-n)-solution-using-heap-explained
220,https://leetcode.com/problems/contains-duplicate-iii/discuss/824603/Python-SortedList-O(n-log-k)-solution-explained.
222,https://leetcode.com/problems/count-complete-tree-nodes/discuss/701466/Python-O(log-n-*-log-n)-solution-with-Binary-Search-explained
226,https://leetcode.com/problems/invert-binary-tree/discuss/664122/python-3-lines-recursion-expained
227,https://leetcode.com/problems/basic-calculator-ii/discuss/658480/Python-Basic-Calculator-I-II-III-easy-solution-detailed-explanation
228,https://leetcode.com/problems/summary-ranges/discuss/913432/Python-Two-pointers-O(n)-solution-explained
229,https://leetcode.com/problems/majority-element-ii/discuss/858872/Python-Voting-O(n)-solution-explained
231,https://leetcode.com/problems/power-of-two/discuss/676737/python-oneliner-o1-bit-manipulation-trick-explained
237,https://leetcode.com/problems/delete-node-in-a-linked-list/discuss/665803/Python-2-lines-easy-modify-values-in-your-list
239,https://leetcode.com/problems/sliding-window-maximum/discuss/951683/Python-Decreasing-deque-short-explained
258,https://leetcode.com/problems/add-digits/discuss/756533/Python-Math-O(1)-oneliner-explained
260,https://leetcode.com/problems/single-number-iii/discuss/750622/python-4-lines-on-time-o1-space-explained
264,https://leetcode.com/problems/ugly-number-ii/discuss/718879/python-on-universal-dp-solution-explained
274,https://leetcode.com/problems/h-index/discuss/656820/python-on-timespace-with-explanation
274,https://leetcode.com/problems/h-index/discuss/656820/Python-Short-O(n)-timeandspace-explained
275,https://leetcode.com/problems/h-index-ii/discuss/693380/python-binary-search-olog-n-time-o1-space-explained
279,https://leetcode.com/problems/perfect-squares/discuss/707526/python-fastest-osqrtn-solution-with-math-explanied
287,https://leetcode.com/problems/find-the-duplicate-number/discuss/704693/Python-2-solutions%3A-Linked-List-Cycle-O(n)-and-BS-O(n-log-n)-explained
290,https://leetcode.com/problems/word-pattern/discuss/833961/Python-2-hash-tables-explained
299,https://leetcode.com/problems/bulls-and-cows/discuss/839444/Python-Simple-solution-with-counters-explained
300,https://leetcode.com/problems/longest-increasing-subsequence/discuss/667975/Python-3-Lines-dp-with-binary-search-explained
309,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/discuss/761720/Python-dp-O(n)-solution-using-differences-explained
310,https://leetcode.com/problems/minimum-height-trees/discuss/923071/Python-Find-diameter-using-2-dfs-explained
312,https://leetcode.com/problems/burst-balloons/discuss/970727/Python-5-lines-dp-explained
316,https://leetcode.com/problems/remove-duplicate-letters/discuss/889477/Python-O(n)-greedy-with-stack-explained
332,https://leetcode.com/problems/reconstruct-itinerary/discuss/709590/python-short-euler-path-finding-oe-log-e-explained
334,https://leetcode.com/problems/increasing-triplet-subsequence/discuss/976393/Python-O(n)-solution-explained
337,https://leetcode.com/problems/house-robber-iii/discuss/946176/Python-very-short-dfs-explained
338,https://leetcode.com/problems/counting-bits/discuss/656539/Python-Clean-dp-solution-O(n)-beats-99-with-explanations.
342,https://leetcode.com/problems/power-of-four/discuss/772269/Python-O(1)-oneliner-solution-explained
344,https://leetcode.com/problems/reverse-string/discuss/669571/python-oneliner-two-pointers-explained
347,https://leetcode.com/problems/top-k-frequent-elements/discuss/740374/python-5-lines-on-buckets-solution-explained
368,https://leetcode.com/problems/largest-divisible-subset/discuss/684738/python-short-dp-with-on2-explained-update
380,https://leetcode.com/problems/insert-delete-getrandom-o1/discuss/683267/Python-O(1)-using-two-hash-tables-beats-97-explained
382,https://leetcode.com/problems/linked-list-random-node/discuss/956872/Python-Reservoir-sampling-(follow-up)-explained
392,https://leetcode.com/problems/is-subsequence/discuss/678389/python-3-solutions-dp-2-pointers-follow-up-bs-explained
394,https://leetcode.com/problems/decode-string/discuss/941309/python-stack-solution-explained
395,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters/discuss/949552/Python-sliding-window-solution-explained
399,https://leetcode.com/problems/evaluate-division/discuss/867030/Python-dfs-O(V%2BE)-explained
404,https://leetcode.com/problems/sum-of-left-leaves/discuss/808977/Python-Simple-dfs-explained
406,https://leetcode.com/problems/queue-reconstruction-by-height/discuss/673129/python-on2-easy-to-come-up-detailed-explanations
409,https://leetcode.com/problems/longest-palindrome/discuss/791032/Python-2-lines-with-counter-%2B-Oneliner-explained
412,https://leetcode.com/problems/fizz-buzz/discuss/812428/Python-easy-solution-explained
416,https://leetcode.com/problems/partition-equal-subset-sum/discuss/950617/Python-Fastest-dp-with-bit-manipulation-explained
421,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/discuss/849128/Python-O(32n)-solution-explained
430,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/discuss/728266/python-dfs-with-stack-2-solutions-exaplained
435,https://leetcode.com/problems/non-overlapping-intervals/discuss/793070/Python-O(n-log-n)-sort-ends-with-proof-explained
436,https://leetcode.com/problems/find-right-interval/discuss/814463/Python-Binary-search-explained
437,https://leetcode.com/problems/path-sum-iii/discuss/779227/python-dfs-hash-table-using-cumulative-sums-explained
441,https://leetcode.com/problems/arranging-coins/discuss/714130/python-math-oneliner-explained
442,https://leetcode.com/problems/find-all-duplicates-in-an-array/discuss/775738/python-2-solutions-with-on-timeo1-space-explained
445,https://leetcode.com/problems/add-two-numbers-ii/discuss/926807/Python-Two-stacks-solution-explained
449,https://leetcode.com/problems/serialize-and-deserialize-bst/discuss/886354/Python-O(n)-solution-using-preorder-traversal-explained
450,https://leetcode.com/problems/delete-node-in-a-bst/discuss/821420/Python-O(h)-solution-explained
452,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/discuss/887690/Python-O(n-log-n)-solution-explained
454,https://leetcode.com/problems/4sum-ii/discuss/975319/Python-O(n2)-two-2-sum-explained
456,https://leetcode.com/problems/132-pattern/discuss/906876/Python-O(n)-solution-with-decreasing-stack-explained
458,https://leetcode.com/problems/poor-pigs/discuss/935112/Python-Math-solution-detailed-expanations
459,https://leetcode.com/problems/repeated-substring-pattern/discuss/826121/Python-2-solutions1-oneliner-explained
461,https://leetcode.com/problems/hamming-distance/discuss/720541/python-bit-manipulation-tt-1-trick-explained
463,https://leetcode.com/problems/island-perimeter/discuss/723842/Python-O(mn)-simple-loop-solution-explained
468,https://leetcode.com/problems/validate-ip-address/discuss/689872/python-check-all-options-carefully-explained
470,https://leetcode.com/problems/implement-rand10-using-rand7/discuss/816210/Python-rejection-sampling-2-lines-explained
495,https://leetcode.com/problems/teemo-attacking/discuss/864975/Python-Merge-intervals-O(n)-solution-explained
497,https://leetcode.com/problems/random-point-in-non-overlapping-rectangles/discuss/805232/Python-Short-solution-with-binary-search-explained
498,https://leetcode.com/problems/diagonal-traverse/discuss/985751/Python-Short-solution-using-defaultdict-explained
518,https://leetcode.com/problems/coin-change-2/discuss/675096/python-oamount-n-simple-dp-explained-updated
518,https://leetcode.com/problems/coin-change-2/discuss/675424/python-4-lines-magical-solution-with-generating-functions
520,https://leetcode.com/problems/detect-capital/discuss/766364/python-simple-on-solution-explained
525,https://leetcode.com/problems/contiguous-array/discuss/653061/python-detailed-explanation-on-timespace-cumulative-sums
528,https://leetcode.com/problems/random-pick-with-weight/discuss/671439/python-smart-o1-solution-with-detailed-explanation-update
532,https://leetcode.com/problems/k-diff-pairs-in-an-array/discuss/876197/Python-O(n)-solution-explained
556,https://leetcode.com/problems/next-greater-element-iii/discuss/983076/Python-O(m)-solution-explained
563,https://leetcode.com/problems/binary-tree-tilt/discuss/927899/Python-Short-dfs-solution-explained
593,https://leetcode.com/problems/valid-square/discuss/931664/Python-Math-check-diagonals-explained
605,https://leetcode.com/problems/can-place-flowers/discuss/960419/Python-2-lines-using-groupby-explained
621,https://leetcode.com/problems/task-scheduler/discuss/760266/Python-4-lines-linear-solution-detailed-explanation
662,https://leetcode.com/problems/maximum-width-of-binary-tree/discuss/726732/python-10-lines-bfs-explained-with-figure
673,https://leetcode.com/problems/number-of-longest-increasing-subsequence/discuss/916196/Python-Short-O(n-log-n)-solution-beats-100-explained
700,https://leetcode.com/problems/search-in-a-binary-search-tree/discuss/688273/python-intuitive-recursive-solution-oh-explained
701,https://leetcode.com/problems/insert-into-a-binary-search-tree/discuss/881677/Python-O(h)-recursive-solution-explained
704,https://leetcode.com/problems/binary-search/discuss/884759/Python-very-simple-solution-explained
705,https://leetcode.com/problems/design-hashset/discuss/768659/python-easy-multiplicative-hash-explained
713,https://leetcode.com/problems/subarray-product-less-than-k/discuss/868623/Python-2-pointers-O(n)-solution-explained
735,https://leetcode.com/problems/asteroid-collision/discuss/904118/Python-Stack-O(n)-solution-explained
754,https://leetcode.com/problems/reach-a-number/discuss/990399/Python-Math-O(1)-solution-explained
763,https://leetcode.com/problems/partition-labels/discuss/828031/Python-Greedy-O(n)-solution-explained
787,https://leetcode.com/problems/cheapest-flights-within-k-stops/discuss/686906/python-multipass-bfs-ov2-dijkstra-with-sortedlist-explained
797,https://leetcode.com/problems/all-paths-from-source-to-target/discuss/752481/python-simple-dfs-backtracking-explained
799,https://leetcode.com/problems/champagne-tower/discuss/910867/Python-O(R2)-simulation-explained
804,https://leetcode.com/problems/unique-morse-code-words/discuss/944921/Python-Just-use-set-explained
824,https://leetcode.com/problems/goat-latin/discuss/800051/python-just-do-what-is-asked-explained
832,https://leetcode.com/problems/flipping-an-image/discuss/930392/Python-Oneliner-explained
835,https://leetcode.com/problems/image-overlap/discuss/832150/Python-2-lines-using-convolutions-explained
845,https://leetcode.com/problems/longest-mountain-in-array/discuss/937652/python-one-pass-o1-space-explained
849,https://leetcode.com/problems/maximize-distance-to-closest-person/discuss/914844/Python-O(n)-solution-using-groupby-explained
858,https://leetcode.com/problems/mirror-reflection/discuss/938792/python-oneliner-solution-with-diagram-explained
859,https://leetcode.com/problems/buddy-strings/discuss/891021/Python-O(n)-solution-explained
865,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes/discuss/969234/Pyton-O(n)-timeO(h)-space-explained
880,https://leetcode.com/problems/decoded-string-at-index/discuss/979066/Python-O(n)-solution-explained
886,https://leetcode.com/problems/possible-bipartition/discuss/654840/python-simple-dfs-traversal-oev-detailed-explanations
897,https://leetcode.com/problems/increasing-order-search-tree/discuss/958059/Python-Inorder-dfs-explained
902,https://leetcode.com/problems/numbers-at-most-n-given-digit-set/discuss/943592/Python-Math-solution-explained
905,https://leetcode.com/problems/sort-array-by-parity/discuss/803633/Python-O(n)-In-place-partition-explained
910,https://leetcode.com/problems/smallest-range-ii/discuss/980294/Python-O(n-log-n)-solution-explained
933,https://leetcode.com/problems/number-of-recent-calls/discuss/873333/Python-easy-solution-using-queue-explained
938,https://leetcode.com/problems/range-sum-of-bst/discuss/936480/python-simple-dfs-explained
941,https://leetcode.com/problems/valid-mountain-array/discuss/966752/Python-One-pass-explained
948,https://leetcode.com/problems/bag-of-tokens/discuss/907925/Python-2-Pointers-greedy-approach-explained
949,https://leetcode.com/problems/largest-time-for-given-digits/discuss/822874/Python-Check-all-permutations-explained
952,https://leetcode.com/problems/largest-component-size-by-common-factor/discuss/819919/Python-Union-find-solution-explained
957,https://leetcode.com/problems/prison-cells-after-n-days/discuss/717491/python-loop-detection-explained
967,https://leetcode.com/problems/numbers-with-same-consecutive-differences/discuss/798436/python-dfsdp-solution-explained
969,https://leetcode.com/problems/pancake-sorting/discuss/817862/Python-O(n)-flipsO(n2)-time-explained
973,https://leetcode.com/problems/k-closest-points-to-origin/discuss/659966/Python-Easy-heaps-O(n-log-k)-solution-explained
973,https://leetcode.com/problems/k-closest-points-to-origin/discuss/660016/Python-oneliner-using-sort
977,https://leetcode.com/problems/squares-of-a-sorted-array/discuss/972954/Python-oneliner-O(n)-explained
980,https://leetcode.com/problems/unique-paths-iii/discuss/855647/Python-simple-dfsbacktracking-explained
983,https://leetcode.com/problems/minimum-cost-for-tickets/discuss/810791/Python-Universal-true-O(days)-solution-explained
987,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/discuss/777584/python-simple-dfs-explained
994,https://leetcode.com/problems/rotting-oranges/discuss/781642/python-clean-bfs-solution-explained
1007,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row/discuss/901350/Python-short-O(n)-solution-explained
1009,https://leetcode.com/problems/complement-of-base-10-integer/discuss/880072/Python-Oneliner-explained
1010,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60/discuss/964319/Python-Modular-arithmetic-explained
1015,https://leetcode.com/problems/smallest-integer-divisible-by-k/discuss/948435/Python-Math-Pigeon-holes-explained
1022,https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers/discuss/835958/Python-2-Easy-recursion-solutions-explained
1026,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/discuss/929284/Python-O(n)%3A-look-at-child-explained
1029,https://leetcode.com/problems/two-city-scheduling/discuss/667781/Python-4-Lines-O(n-log-n)-with-sort-explained
1032,https://leetcode.com/problems/stream-of-characters/discuss/807541/Python-Trie-with-reversed-words-explained
1041,https://leetcode.com/problems/robot-bounded-in-circle/discuss/850437/Python-O(n)-solution-explained
1044,https://leetcode.com/problems/longest-duplicate-substring/discuss/695029/Python-Binary-search-O(n-log-n)-average-with-Rabin-Karp-explained
1094,https://leetcode.com/problems/car-pooling/discuss/857489/Python-linear-solution-using-cumulative-sums-explained
1103,https://leetcode.com/problems/distribute-candies-to-people/discuss/796574/python-math-ok-solution-with-explanation
1217,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position/discuss/924174/Python-Oneliner-O(n)-explained
1283,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold/discuss/925512/Python-Short-and-clean-binary-search-explained
1286,https://leetcode.com/problems/iterator-for-combination/discuss/790113/Python-O(k)-on-the-fly-explained
1288,https://leetcode.com/problems/remove-covered-intervals/discuss/878505/Python-Sort-starts-in-O(n-log-n)-explained
1290,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer/discuss/918946/Python-simple-O(n)-solution-explained
1291,https://leetcode.com/problems/sequential-digits/discuss/853592/Python-Solution-using-queue-explained
1305,https://leetcode.com/problems/all-elements-in-two-binary-search-trees/discuss/829720/Python-O(n1-%2B-n2)-inorder-traversal-explained
1306,https://leetcode.com/problems/jump-game-iii/discuss/953127/Python-iterative-dfs-explained
1344,https://leetcode.com/problems/angle-between-hands-of-a-clock/discuss/735395/python-math-solution-oneliner-explained
1345,https://leetcode.com/problems/jump-game-iv/discuss/988714/Python-bfs-with-small-trick-explained
1397,https://leetcode.com/problems/find-all-good-strings/discuss/655787/python-onk-kmp-with-dp-very-detailed-explanation
1446,https://leetcode.com/problems/consecutive-characters/discuss/921642/Python-Oneliner-using-groupby-explained
1457,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree/discuss/649959/Python-O(n)-time-and-O(k%2BH)-space-DFS-preorder-traversal-solution-with-explanation
1458,https://leetcode.com/problems/max-dot-product-of-two-subsequences/discuss/649795/python-omn-time-and-memory-clean-dp
1461,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k/discuss/660760/python-onk-solution-with-sets-explained
1463,https://leetcode.com/problems/cherry-pickup-ii/discuss/660586/python-clean-om2n-dp-10-lines-explained
1466,https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero/discuss/661778/python-clean-dfs-with-explanations
1467,https://leetcode.com/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls/discuss/661757/python-10-lines-90-multionomial-coefficients-explained
1478,https://leetcode.com/problems/allocate-mailboxes/discuss/685772/python-classical-down-up-solution-explained-on3
1492,https://leetcode.com/problems/the-kth-factor-of-n/discuss/959365/Python-O(sqrt(n))-solution-explained
1493,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/discuss/708109/python-on-dynamic-programming-detailed-explanation
1494,https://leetcode.com/problems/parallel-courses-ii/discuss/710229/python-short-dp-with-binary-masks-on22n-explained
1510,https://leetcode.com/problems/stone-game-iv/discuss/909373/Python-DP-solution-using-game-theory-explained
1639,https://leetcode.com/problems/number-of-ways-to-form-a-target-string-given-a-dictionary/discuss/917693/Python-Short-O(mn)-dp-solution-explained
1643,https://leetcode.com/problems/kth-smallest-instructions/discuss/918393/Python-O((m%2Bn)2)-solution-explained
1659,https://leetcode.com/problems/maximize-grid-happiness/discuss/936467/Python-Short-and-clean-dp-with-diagram-expained
1671,https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array/discuss/952053/Python-3-solutions%3A-LIS-dp-O(n-log-n)-explained